"frequency";"r ngspice/ac.s_1_1_db";"i ngspice/ac.s_1_1_db"
8.37058e+09;-3.26356;0
8.38058e+09;-3.26147;0
8.39058e+09;-3.25915;0
8.40058e+09;-3.25706;0
8.41058e+09;-3.25496;0
8.42058e+09;-3.25264;0
8.43058e+09;-3.25032;0
8.44058e+09;-3.24822;0
8.45058e+09;-3.24612;0
8.46058e+09;-3.24379;0
8.47058e+09;-3.24168;0
8.48058e+09;-3.23935;0
8.49058e+09;-3.23724;0
8.50058e+09;-3.2349;0
8.51057e+09;-3.23279;0
8.52057e+09;-3.23067;0
8.53057e+09;-3.22832;0
8.54057e+09;-3.22619;0
8.55057e+09;-3.22384;0
8.56057e+09;-3.22171;0
8.57057e+09;-3.21935;0
8.58057e+09;-3.21721;0
8.59057e+09;-3.21506;0
