"frequency";"r ngspice/ac.s_1_2_db";"i ngspice/ac.s_1_2_db"
7.51001e+09;-23.8577;0
7.52001e+09;-23.8569;0
7.53001e+09;-23.8557;0
7.54001e+09;-23.8544;0
7.55001e+09;-23.8528;0
7.56001e+09;-23.8509;0
7.57001e+09;-23.8487;0
7.58001e+09;-23.8463;0
7.59001e+09;-23.8437;0
7.60001e+09;-23.8408;0
7.61001e+09;-23.8376;0
7.62001e+09;-23.8342;0
7.63001e+09;-23.8305;0
7.64001e+09;-23.8265;0
7.65001e+09;-23.8223;0
7.66001e+09;-23.8177;0
7.67001e+09;-23.813;0
7.68001e+09;-23.8079;0
7.69001e+09;-23.8026;0
7.70001e+09;-23.797;0
7.71001e+09;-23.7911;0
7.72001e+09;-23.7849;0
7.73001e+09;-23.7785;0
7.74001e+09;-23.7718;0
7.75001e+09;-23.7647;0
7.76001e+09;-23.7574;0
7.77001e+09;-23.7499;0
7.78001e+09;-23.742;0
7.79001e+09;-23.7339;0
7.80001e+09;-23.7255;0
7.81001e+09;-23.7167;0
7.82001e+09;-23.7077;0
7.83001e+09;-23.6984;0
7.84001e+09;-23.6888;0
7.85001e+09;-23.679;0
7.86001e+09;-23.6688;0
7.87001e+09;-23.6584;0
7.88001e+09;-23.6476;0
7.89001e+09;-23.6366;0
7.90001e+09;-23.6253;0
7.91001e+09;-23.6137;0
7.92001e+09;-23.6018;0
7.93001e+09;-23.5897;0
7.94001e+09;-23.5772;0
7.95001e+09;-23.5644;0
7.96001e+09;-23.5514;0
7.97001e+09;-23.5381;0
7.98001e+09;-23.5245;0
7.99001e+09;-23.5106;0
8.00001e+09;-23.4965;0
8.01001e+09;-23.482;0
8.02001e+09;-23.4673;0
8.03001e+09;-23.4522;0
8.04001e+09;-23.437;0
8.05001e+09;-23.4213;0
8.06001e+09;-23.4055;0
8.07001e+09;-23.3894;0
8.08001e+09;-23.373;0
8.09001e+09;-23.3563;0
8.10001e+09;-23.3395;0
8.11001e+09;-23.3222;0
8.12001e+09;-23.3047;0
8.13001e+09;-23.2869;0
8.14001e+09;-23.269;0
8.15001e+09;-23.2508;0
8.16001e+09;-23.2322;0
8.17001e+09;-23.2134;0
8.18001e+09;-23.1944;0
8.19001e+09;-23.1752;0
8.20001e+09;-23.1556;0
8.21001e+09;-23.1358;0
8.22001e+09;-23.1158;0
8.23001e+09;-23.0955;0
8.24001e+09;-23.075;0
8.25001e+09;-23.0544;0
8.26001e+09;-23.0334;0
8.27001e+09;-23.0122;0
8.28001e+09;-22.9909;0
8.29001e+09;-22.9691;0
8.30001e+09;-22.9473;0
8.31001e+09;-22.9252;0
8.32001e+09;-22.903;0
8.33001e+09;-22.8804;0
8.34001e+09;-22.8578;0
8.35001e+09;-22.8348;0
8.36001e+09;-22.8118;0
8.37001e+09;-22.7884;0
8.38001e+09;-22.7649;0
8.39001e+09;-22.7414;0
8.40001e+09;-22.7174;0
8.41001e+09;-22.6934;0
8.42001e+09;-22.6692;0
8.43001e+09;-22.6448;0
8.44001e+09;-22.6203;0
8.45001e+09;-22.5955;0
8.46001e+09;-22.5706;0
8.47001e+09;-22.5455;0
8.48001e+09;-22.5205;0
8.49001e+09;-22.4951;0
8.50001e+09;-22.4696;0
8.51001e+09;-22.4439;0
8.52001e+09;-22.4181;0
8.53001e+09;-22.3922;0
8.54001e+09;-22.3663;0
8.55001e+09;-22.3401;0
8.56001e+09;-22.3137;0
8.57001e+09;-22.2873;0
8.58001e+09;-22.2608;0
8.59001e+09;-22.2342;0
8.60001e+09;-22.2075;0
8.61001e+09;-22.1806;0
8.62001e+09;-22.1539;0
8.63001e+09;-22.1269;0
8.64001e+09;-22.0996;0
