"frequency";"r ngspice/ac.s_1_2_db";"i ngspice/ac.s_1_2_db"
8.20059e+09;-72.222;0
8.21059e+09;-72.228;0
8.22059e+09;-72.2341;0
8.23059e+09;-72.2403;0
8.24059e+09;-72.2464;0
8.25059e+09;-72.2526;0
8.26059e+09;-72.2586;0
8.27059e+09;-72.2647;0
8.28059e+09;-72.2709;0
8.29059e+09;-72.2771;0
8.30059e+09;-72.2831;0
8.31058e+09;-72.2891;0
8.32058e+09;-72.2954;0
8.33058e+09;-72.3014;0
8.34058e+09;-72.3076;0
8.35058e+09;-72.3136;0
8.36058e+09;-72.3196;0
8.37058e+09;-72.3258;0
8.38058e+09;-72.3318;0
8.39058e+09;-72.338;0
8.40058e+09;-72.344;0
8.41058e+09;-72.35;0
8.42058e+09;-72.3563;0
8.43058e+09;-72.3625;0
8.44058e+09;-72.3685;0
8.45058e+09;-72.3745;0
8.46058e+09;-72.3807;0
8.47058e+09;-72.3867;0
8.48058e+09;-72.3929;0
8.49058e+09;-72.3989;0
8.50058e+09;-72.4051;0
8.51057e+09;-72.4112;0
8.52057e+09;-72.4172;0
8.53057e+09;-72.4234;0
8.54057e+09;-72.4294;0
8.55057e+09;-72.4357;0
8.56057e+09;-72.4417;0
8.57057e+09;-72.4479;0
8.58057e+09;-72.454;0
8.59057e+09;-72.46;0
8.60057e+09;-72.4661;0
8.61057e+09;-72.4723;0
8.62057e+09;-72.4786;0
8.63057e+09;-72.4846;0
8.64057e+09;-72.4907;0
8.65057e+09;-72.497;0
8.66057e+09;-72.503;0
8.67057e+09;-72.5093;0
8.68057e+09;-72.5152;0
